,dog_stage,name,rating_denominator,rating_numerator,text,timestamp,tweet_id,jpg_url,dog_type,confidence_list,retweet_count,favorite_count,retweeted,rating
428,NaN,Lucy,10.0,13.0,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,2017-03-02 18:17:34,837366284874571778,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American_Staffordshire_terrier,0.660085,0,0,,13.0
429,NaN,Mookie,10.0,12.0,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,2017-03-01 17:22:13,836989968035819520,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,toy_poodle,0.005887300000000001,2269,12672,False,12.0
430,NaN,Lucy,10.0,13.0,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,2017-02-27 17:01:56,836260088725786625,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,0.564688,4258,21169,False,13.0
431,NaN,,10.0,13.0,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,2017-02-26 23:52:43,836001077879255040,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558,4210,18966,False,13.0
432,NaN,Eli,10.0,11.0,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,2017-02-25 19:37:50,835574547218894849,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,0.6106550000000001,3583,17675,False,11.0
433,NaN,Ash,10.0,12.0,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,2017-02-25 01:18:40,835297930240217089,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,2983,16372,False,12.0
434,NaN,Lola,10.0,12.0,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",2017-02-24 23:04:14,835264098648616962,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake_Bay_retriever,0.0875033,1676,7687,False,12.0
435,NaN,,10.0,12.0,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,2017-02-24 17:01:22,835172783151792128,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,0.663138,5704,26009,False,12.0
436,NaN,,10.0,0.0,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,2017-02-24 15:40:31,835152434251116546,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,American_Staffordshire_terrier,0.0127309,2985,22262,False,0.0
437,NaN,Tucker,10.0,12.0,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,2017-02-24 01:03:08,834931633769889797,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,soft-coated_wheaten_terrier,0.196476,1623,10740,False,12.0
438,NaN,Tobi,10.0,13.0,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,2017-02-23 15:25:23,834786237630337024,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,0.156276,5443,21261,False,13.0
439,NaN,Chester,10.0,12.0,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",2017-02-22 17:41:18,834458053273591808,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,0.468619,1666,9572,False,12.0
440,NaN,Wilson,10.0,12.0,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,2017-02-22 01:14:30,834209720923721728,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,0.754799,4705,20468,False,12.0
441,NaN,Lipton,10.0,12.0,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,2017-02-21 17:04:24,834086379323871233,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador_retriever,0.0452627,2189,13003,False,12.0
442,NaN,Bentley,10.0,12.0,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,2017-02-21 02:17:06,833863086058651648,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,2390,13369,False,12.0
443,NaN,Charlie,10.0,13.0,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,2017-02-20 23:50:09,833826103416520705,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,3743,17987,False,13.0
444,NaN,Bronte,10.0,13.0,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,2017-02-20 17:00:04,833722901757046785,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,0.918144,3194,20735,False,13.0
445,NaN,Poppy,10.0,13.0,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,2017-02-20 00:53:27,833479644947025920,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039,2038,14797,False,13.0
446,NaN,Willow,10.0,13.0,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,2017-02-18 01:03:09,832757312314028032,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,3594,16799,False,13.0
447,NaN,Orion,10.0,12.0,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,2017-02-17 17:01:29,832636094638288896,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999,2764,15789,False,12.0
448,NaN,Eevee,10.0,12.0,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,2017-02-17 01:13:34,832397543355072512,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,2201,11919,False,12.0
449,NaN,Charlie,10.0,11.0,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,2017-02-16 23:23:38,832369877331693569,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,3162,17138,False,11.0
450,NaN,Kuyu,10.0,14.0,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,2017-02-15 17:02:36,831911600680497154,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,6460,27504,False,14.0
451,NaN,Daisy,10.0,13.0,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,2017-02-15 01:04:21,831670449226514432,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,1805,10401,False,13.0
452,NaN,,10.0,13.0,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",2017-02-14 23:43:18,831650051525054464,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,0.530416,1917,7108,False,13.0
453,NaN,Dutch,10.0,13.0,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,2017-02-14 17:17:22,831552930092285952,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,2303,8954,False,13.0
454,NaN,Scooter,10.0,12.0,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,2017-02-14 01:09:44,831309418084069378,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389,2456,11734,False,12.0
455,NaN,Tucker,10.0,12.0,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,2017-02-13 22:03:49,831262627380748289,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003,2033,11877,False,12.0
456,NaN,Reggie,10.0,12.0,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,2017-02-13 01:46:03,830956169170665475,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,1490,7953,False,12.0
457,NaN,Samson,10.0,13.0,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",2017-02-10 16:53:37,830097400375152640,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713,2918,9773,False,13.0
458,NaN,Mia,10.0,12.0,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,2017-02-10 01:15:49,829861396166877184,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486,1930,12216,False,12.0
459,NaN,Leo,10.0,12.0,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,2017-02-09 01:27:41,829501995190984704,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,10532,31668,False,12.0
460,NaN,Malcolm,10.0,12.0,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,2017-02-08 01:35:19,829141528400556032,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314,7299,24344,False,12.0
461,NaN,Dexter,10.0,13.0,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,2017-02-07 17:00:28,829011960981237760,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,16240,53099,False,13.0
462,NaN,Alfie,10.0,13.0,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,2017-02-07 01:00:22,828770345708580865,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake_Bay_retriever,0.0338986,5839,25542,False,13.0
463,NaN,Fiona,10.0,10.0,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,2017-02-06 20:55:28,828708714936930305,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican_hairless,0.00838837,11128,36448,False,10.0
464,NaN,NaN,10.0,14.0,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",2017-02-06 17:02:17,828650029636317184,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209,1340,9488,False,14.0
465,NaN,Mutt,10.0,12.0,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,2017-02-06 01:07:28,828409743546925057,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,toy_poodle,0.0180398,1163,6346,False,12.0
466,NaN,Bear,10.0,12.0,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,2017-02-06 01:03:14,828408677031882754,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998,1285,7668,False,12.0
467,NaN,Beebop,10.0,13.0,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",2017-02-05 22:55:23,828376505180889089,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,1064,7369,False,13.0
468,NaN,Alexander,10.0,12.0,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,2017-02-05 22:40:03,828372645993398273,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047,2924,12558,False,12.0
469,NaN,Brutus,10.0,11.0,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,2017-02-04 22:45:42,828011680017821696,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,2143,10350,False,11.0
470,NaN,Boots,10.0,12.0,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,2017-02-03 23:04:02,827653905312006145,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,3016,15497,False,12.0
471,NaN,Tucker,10.0,13.0,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,2017-02-03 19:31:54,827600520311402496,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004,939,7455,False,13.0
472,NaN,Ralphie,10.0,12.0,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",2017-02-03 01:16:53,827324948884643840,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486,3033,15838,False,12.0
473,NaN,Charlie,10.0,13.0,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,2017-02-02 17:00:17,827199976799354881,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,2215,10577,False,13.0
474,NaN,Pawnd,10.0,13.0,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,2017-02-01 01:09:42,826598365270007810,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119,2333,10052,False,13.0
475,NaN,,10.0,11.0,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,2017-01-31 01:27:39,826240494070030336,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,0.903048,2602,13305,False,11.0
476,NaN,Ike,10.0,13.0,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,2017-01-30 17:10:04,826115272272650244,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,golden_retriever,0.00233085,3107,15658,False,13.0
477,NaN,Toby,10.0,12.0,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,2017-01-29 22:15:05,825829644528148480,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999,2487,12749,False,12.0
478,NaN,Sweet,10.0,13.0,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,2017-01-28 01:04:51,825147591692263424,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,4539,18308,False,13.0
479,NaN,Scooter,10.0,12.0,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,2017-01-27 00:24:48,824775126675836928,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,3508,14924,False,12.0
480,NaN,Wilson,10.0,13.0,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,2017-01-26 17:02:56,824663926340194305,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,1775,10538,False,13.0
481,NaN,Cash,10.0,12.0,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,2017-01-24 17:04:50,823939628516474880,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006,2709,10650,False,12.0
482,NaN,Winston,10.0,12.0,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,2017-01-24 01:08:40,823699002998870016,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,2521,14022,False,12.0
483,NaN,Crawford,10.0,11.0,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,2017-01-23 17:20:14,823581115634085888,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,0.194044,2621,13056,False,11.0
484,NaN,Wyatt,10.0,11.0,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,2017-01-23 00:13:17,823322678127919110,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,0.00183635,4020,15772,False,11.0
485,NaN,Albus,10.0,12.0,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,2017-01-22 01:12:59,822975315408461824,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,0.233162,3449,17362,False,12.0
486,NaN,Hobbes,10.0,12.0,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,2017-01-21 17:31:20,822859134160621569,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897,2274,13296,False,12.0
487,NaN,,10.0,12.0,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,2017-01-21 01:02:48,822610361945911296,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,0.6644869999999999,2957,14854,False,12.0
488,NaN,Jimison,10.0,13.0,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,2017-01-19 01:04:45,821886076407029760,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.26623800000000003,2307,11352,False,13.0
489,NaN,Harlso,10.0,13.0,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,2017-01-18 01:01:34,821522889702862852,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001,1762,8058,False,13.0
490,NaN,Luca,10.0,12.0,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,2017-01-17 00:18:04,821149554670182400,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,0.515933,1978,8667,False,12.0
491,NaN,Flash,10.0,12.0,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,2017-01-16 17:20:45,821044531881721856,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,0.14802,2285,12711,False,12.0
492,NaN,Sunny,10.0,13.0,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,2017-01-15 21:49:15,820749716845686786,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001,9898,31669,False,13.0
493,NaN,,70.0,84.0,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,2017-01-15 17:52:40,820690176645140481,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West_Highland_white_terrier,0.872064,3235,12266,False,12.0
494,NaN,,10.0,14.0,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",2017-01-14 17:00:24,820314633777061888,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,0.940724,567,3363,False,14.0
495,NaN,Howie,10.0,11.0,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,2017-01-13 01:03:12,819711362133872643,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle,0.0220094,3118,13437,False,11.0
496,NaN,Jazzy,10.0,13.0,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,2017-01-12 16:54:26,819588359383371776,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001,1994,9685,False,13.0
497,NaN,Anna,10.0,12.0,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,2017-01-12 00:55:47,819347104292290561,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106,1209,7252,False,12.0
498,NaN,Finn,10.0,12.0,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,2017-01-11 17:01:16,819227688460238848,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.4824520000000001,6739,23166,False,12.0
499,NaN,Wafer,10.0,13.0,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,2017-01-10 01:15:10,818627210458333184,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188,7571,22520,False,13.0
500,NaN,Bear,10.0,12.0,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,2017-01-10 00:24:38,818614493328580609,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,0.450722,2570,9894,False,12.0
501,NaN,Tom,10.0,11.0,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,2017-01-09 19:14:36,818536468981415936,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Welsh_springer_spaniel,6.229489999999999e-05,2463,10957,False,11.0
502,NaN,Florence,10.0,12.0,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,2017-01-09 00:53:55,818259473185828864,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368,2274,11078,False,12.0
503,NaN,Autumn,10.0,11.0,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,2017-01-08 17:20:31,818145370475810820,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,2582,12338,False,11.0
504,NaN,Buddy,10.0,13.0,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,2017-01-07 20:18:46,817827839487737858,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,27187,51902,False,13.0
505,NaN,Eugene,10.0,12.0,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",2017-01-07 01:00:41,817536400337801217,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,2979,11833,False,12.0
506,NaN,Strudel,10.0,11.0,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",2017-01-06 17:00:38,817415592588222464,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163,949,5629,False,11.0
507,NaN,Tebow,10.0,13.0,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,2017-01-06 00:49:53,817171292965273600,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,2031,8822,False,13.0
508,NaN,,10.0,13.0,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,2017-01-05 21:29:55,817120970343411712,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809,2606,12296,False,13.0
509,NaN,Chloe,10.0,11.0,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,2017-01-05 17:13:55,817056546584727552,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,1650,8641,False,11.0
510,NaN,Timber,10.0,12.0,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,2017-01-05 01:20:46,816816676327063552,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,2049,10070,False,12.0
511,NaN,Binky,10.0,12.0,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,2017-01-04 17:27:59,816697700272001025,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992,2204,9845,False,12.0
512,NaN,Dudley,10.0,11.0,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,2017-01-03 17:33:39,816336735214911488,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933,1953,8661,False,11.0
513,NaN,Comet,10.0,12.0,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,2017-01-03 01:20:49,816091915477250048,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345,2154,9007,False,12.0
514,NaN,Jack,10.0,11.0,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",2017-01-02 18:38:42,815990720817401858,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756,1026,4977,False,11.0
